Cliente ID,Edad,Genero,Item Comprado,Categoria,Cantidad de Compra (USD),Ubicacion,Tamaño,Color,Temporada,Calificacion de Reviews,Status de Suscripcion,Tipo de Envio,Descuento Aplicado ,Promocion Usada,Compras Anteriores,Metodo de Pago,Frecuencia de Compras
176,53,Masculino,Abrigo,Ropa exterior,86,Oklahoma,L,Violeta,Otoño,2.8,Si,Envio Dia Siguiente,Si,Si,2,Transferencia Bancaria ,Anualmente
177,53,Masculino,Mochila,Accesorios,81,New Hampshire,L,Negro,Primavera,2.7,Si,Envio Dia Siguiente,Si,Si,30,Tarjeta de Credito,Trimestral
178,21,Masculino,Hoodie,Vestimenta,42,Kansas,L,Magenta,Otoño,3.7,Si,Envio Dia Siguiente,Si,Si,47,Transferencia Bancaria ,Mensualmente
179,61,Masculino,Falda,Vestimenta,43,Idaho,L,Lavender,Otoño,4.3,Si,Envio 2-Dias,Si,Si,21,PayPal,Trimestral
180,64,Masculino,Botas,Calzado,31,Illinois,M,Violeta,Otoño,4.9,Si,Recojer en Tienda,Si,Si,9,Transferencia Bancaria ,Quincena
181,51,Masculino,Sandalias,Calzado,81,South Dakota,L,Verde,Otoño,3.3,Si,Recojer en Tienda,Si,Si,12,Tarjeta de Debito,Quincena
182,32,Masculino,Pantalones,Vestimenta,61,Massachusetts,M,Beige,Verano,4.7,Si,Envio Dia Siguiente,Si,Si,4,Transferencia Bancaria ,Semanalmente
183,38,Masculino,Guantes,Accesorios,96,Alabama,XL,Morado,Verano,2.8,Si,Recojer en Tienda,Si,Si,10,Tarjeta de Debito,Anualmente
184,58,Masculino,Falda,Vestimenta,29,Ohio,XL,Beige,Primavera,3.6,Si,Envio 2-Dias,Si,Si,26,Tarjeta de Credito,Semanalmente
185,32,Masculino,Tennis,Calzado,33,Hawaii,L,Cyan,Primavera,3,Si,Express,Si,Si,40,Efectivo,Quincena
186,46,Masculino,Playera,Vestimenta,32,Wisconsin,XL,Plateado,Verano,4.5,Si,Recojer en Tienda,Si,Si,34,Transferencia Bancaria ,Quincena
187,39,Masculino,Mochila,Accesorios,56,Minnesota,S,Lavender,Verano,2.9,Si,Standard,Si,Si,31,Tarjeta de Debito,Anualmente
188,19,Masculino,Zapatos,Calzado,94,Georgia,S,Morado,Primavera,3.3,Si,Recojer en Tienda,Si,Si,1,Transferencia Bancaria ,Cada 2 semanas
189,50,Masculino,Hoodie,Vestimenta,53,Arkansas,M,Rosa,Primavera,3.1,Si,Express,Si,Si,5,Transferencia Bancaria ,Cada 2 semanas
190,36,Masculino,Blusa,Vestimenta,82,West Virginia,M,Maroon,Otoño,4.4,Si,Envio Dia Siguiente,Si,Si,4,Tarjeta de Credito,Semanalmente
191,65,Masculino,Abrigo,Ropa exterior,70,Indiana,XL,Beige,Otoño,3,Si,Envio Gratis,Si,Si,48,Venmo,Trimestral
192,64,Masculino,Sombrero,Accesorios,76,Utah,M,Gris,Otoño,3.9,Si,Envio Gratis,Si,Si,29,Efectivo,Cada 3 Meses
193,46,Masculino,Zapatos,Calzado,29,Nebraska,L,Turquesa,Verano,2.9,Si,Express,Si,Si,12,PayPal,Cada 2 semanas
194,36,Masculino,Cinto,Accesorios,100,North Dakota,S,Plateado,Otoño,3,Si,Standard,Si,Si,29,Venmo,Anualmente
195,51,Masculino,Mochila,Accesorios,94,Missouri,M,Olive,Primavera,3.1,Si,Express,Si,Si,15,Tarjeta de Debito,Trimestral
196,51,Masculino,Chaqueta,Ropa exterior,25,New York,M,Magenta,Otoño,4.3,Si,Envio Gratis,Si,Si,34,Tarjeta de Credito,Mensualmente
197,38,Masculino,Botas,Calzado,88,Washington,M,Lavender,Verano,3.9,Si,Envio Dia Siguiente,Si,Si,41,Tarjeta de Credito,Quincena
198,59,Masculino,Bufanda,Accesorios,78,South Carolina,M,Negro,Otoño,3.2,Si,Envio 2-Dias,Si,Si,41,Tarjeta de Credito,Mensualmente
199,57,Masculino,Joyeria,Accesorios,45,Utah,M,Turquesa,Invierno,4.8,Si,Standard,Si,Si,39,Tarjeta de Credito,Quincena
200,54,Masculino,Sombrero,Accesorios,73,Idaho,XL,Verde,Verano,3.8,Si,Express,Si,Si,32,Efectivo,Semanalmente
201,25,Masculino,Vestido,Vestimenta,61,Pennsylvania,S,Teal,Verano,3.3,Si,Envio Dia Siguiente,Si,Si,29,Venmo,Mensualmente
202,69,Masculino,Blusa,Vestimenta,22,Missouri,S,Beige,Otoño,4.3,Si,Envio Gratis,Si,Si,15,Transferencia Bancaria ,Anualmente
203,57,Masculino,Sombrero,Accesorios,38,Nebraska,L,Magenta,Primavera,2.7,Si,Express,Si,Si,33,Venmo,Anualmente
204,70,Masculino,Bufanda,Accesorios,38,Indiana,S,Amarillo,Otoño,3.2,Si,Envio Dia Siguiente,Si,Si,18,Transferencia Bancaria ,Semanalmente
205,24,Masculino,Tennis,Calzado,100,Arizona,M,Amarillo,Otoño,4,Si,Recojer en Tienda,Si,Si,35,Efectivo,Cada 2 semanas
206,67,Masculino,Camiseta,Vestimenta,64,Hawaii,M,Plateado,Invierno,3,Si,Standard,Si,Si,25,PayPal,Semanalmente
207,24,Masculino,Playera,Vestimenta,55,Wisconsin,L,Plateado,Verano,4.2,Si,Envio Gratis,Si,Si,6,Venmo,Quincena
208,62,Masculino,Guantes,Accesorios,91,Rhode Island,M,Plateado,Verano,2.9,Si,Express,Si,Si,17,Transferencia Bancaria ,Cada 2 semanas
209,57,Masculino,Falda,Vestimenta,38,Wisconsin,M,Dorado,Primavera,4.1,Si,Recojer en Tienda,Si,Si,17,Tarjeta de Credito,Mensualmente
210,55,Masculino,Sandalias,Calzado,97,Minnesota,S,Olive,Invierno,3.2,Si,Recojer en Tienda,Si,Si,44,Efectivo,Cada 3 Meses
211,45,Masculino,Chaqueta,Ropa exterior,22,Vermont,L,Teal,Otoño,3,Si,Envio 2-Dias,Si,Si,6,PayPal,Quincena
212,69,Masculino,Falda,Vestimenta,92,South Dakota,L,Maroon,Otoño,4.2,Si,Envio 2-Dias,Si,Si,45,Tarjeta de Debito,Quincena
213,67,Masculino,Bolsa,Accesorios,84,Virginia,L,Azul,Otoño,4.2,Si,Express,Si,Si,7,Tarjeta de Debito,Anualmente
214,30,Masculino,Bolsa,Accesorios,93,Nevada,L,Durazno,Otoño,4.4,Si,Recojer en Tienda,Si,Si,11,Tarjeta de Debito,Cada 3 Meses
215,24,Masculino,Chaqueta,Ropa exterior,50,Hawaii,L,Azul,Verano,4.2,Si,Envio Dia Siguiente,Si,Si,41,Efectivo,Cada 3 Meses
216,62,Masculino,Bufanda,Accesorios,64,New Jersey,S,Naranja,Primavera,2.8,Si,Envio 2-Dias,Si,Si,24,PayPal,Cada 2 semanas
217,43,Masculino,Shorts,Vestimenta,61,Massachusetts,L,Amarillo,Primavera,3.7,Si,Envio Gratis,Si,Si,21,Venmo,Semanalmente
218,35,Masculino,Lentes de sol,Accesorios,48,Oklahoma,M,Morado,Invierno,3.5,Si,Envio Dia Siguiente,Si,Si,24,Transferencia Bancaria ,Anualmente
219,28,Masculino,Playera,Vestimenta,45,California,S,Magenta,Primavera,2.9,Si,Recojer en Tienda,Si,Si,8,Tarjeta de Credito,Trimestral
220,32,Masculino,Cinto,Accesorios,88,Nevada,M,Cyan,Primavera,3,Si,Envio Gratis,Si,Si,12,Efectivo,Quincena
221,39,Masculino,Tennis,Calzado,57,Arizona,S,Indigo,Primavera,3.7,Si,Express,Si,Si,48,Tarjeta de Debito,Quincena
222,28,Masculino,Sombrero,Accesorios,68,North Carolina,XL,Magenta,Verano,4.4,Si,Recojer en Tienda,Si,Si,6,Transferencia Bancaria ,Trimestral
223,47,Masculino,Guantes,Accesorios,94,New York,XL,Gris,Primavera,4.5,Si,Envio 2-Dias,Si,Si,14,PayPal,Quincena
224,20,Masculino,Pantalones,Vestimenta,41,Wyoming,M,Turquesa,Primavera,4.8,Si,Envio Gratis,Si,Si,34,PayPal,Anualmente
225,63,Masculino,Calcetines,Vestimenta,83,South Dakota,S,Beige,Verano,2.9,Si,Envio Gratis,Si,Si,12,Efectivo,Cada 3 Meses
226,25,Masculino,Chaqueta,Ropa exterior,22,Arkansas,M,Olive,Primavera,3.2,Si,Envio Dia Siguiente,Si,Si,11,Transferencia Bancaria ,Anualmente
227,29,Masculino,Zapatos,Calzado,74,Texas,L,Violeta,Primavera,3.3,Si,Envio Gratis,Si,Si,5,PayPal,Mensualmente
228,50,Masculino,Jeans,Vestimenta,90,Rhode Island,M,Turquesa,Invierno,4.2,Si,Standard,Si,Si,25,Venmo,Quincena
229,18,Masculino,Calcetines,Vestimenta,79,New Hampshire,M,Blanco,Primavera,2.9,Si,Recojer en Tienda,Si,Si,11,Tarjeta de Credito,Anualmente
230,70,Masculino,Sandalias,Calzado,28,Ohio,S,Plateado,Primavera,4.6,Si,Envio Dia Siguiente,Si,Si,27,PayPal,Cada 3 Meses
231,66,Masculino,Bufanda,Accesorios,88,Utah,L,Olive,Otoño,4.1,Si,Standard,Si,Si,43,Tarjeta de Credito,Anualmente
232,28,Masculino,Blusa,Vestimenta,26,Tennessee,M,Azul,Primavera,3.1,Si,Envio 2-Dias,Si,Si,18,Tarjeta de Debito,Cada 3 Meses
233,54,Masculino,Joyeria,Accesorios,27,Hawaii,L,Morado,Invierno,4.2,Si,Express,Si,Si,32,Transferencia Bancaria ,Cada 2 semanas
234,19,Masculino,Sueter,Vestimenta,83,Arizona,XL,Amarillo,Otoño,4.5,Si,Envio Dia Siguiente,Si,Si,27,Transferencia Bancaria ,Cada 3 Meses
235,20,Masculino,Guantes,Accesorios,39,South Dakota,S,Plateado,Verano,3.7,Si,Envio Dia Siguiente,Si,Si,24,Tarjeta de Credito,Semanalmente
236,43,Masculino,Lentes de sol,Accesorios,89,New Jersey,M,Cyan,Invierno,3.7,Si,Envio Gratis,Si,Si,31,Tarjeta de Debito,Trimestral
237,38,Masculino,Abrigo,Ropa exterior,68,North Dakota,L,Verde,Invierno,3.4,Si,Envio Dia Siguiente,Si,Si,39,PayPal,Quincena
238,50,Masculino,Vestido,Vestimenta,90,Iowa,M,Beige,Verano,3,Si,Recojer en Tienda,Si,Si,36,Tarjeta de Debito,Quincena
239,64,Masculino,Falda,Vestimenta,34,Ohio,M,Durazno,Otoño,4.2,Si,Envio Gratis,Si,Si,5,Efectivo,Anualmente
240,49,Masculino,Pantalones,Vestimenta,51,Vermont,L,Amarillo,Verano,2.9,Si,Express,Si,Si,47,Tarjeta de Credito,Cada 2 semanas
241,47,Masculino,Sueter,Vestimenta,45,Montana,XL,Turquesa,Invierno,3.5,Si,Envio Gratis,Si,Si,29,Transferencia Bancaria ,Quincena
242,36,Masculino,Hoodie,Vestimenta,88,Delaware,M,Durazno,Invierno,4.1,Si,Envio Gratis,Si,Si,43,Venmo,Cada 2 semanas
243,55,Masculino,Abrigo,Ropa exterior,85,New York,L,Gris,Verano,4.3,Si,Recojer en Tienda,Si,Si,40,Tarjeta de Debito,Cada 3 Meses
244,25,Masculino,Joyeria,Accesorios,100,Kentucky,M,Olive,Invierno,2.8,Si,Envio 2-Dias,Si,Si,4,Tarjeta de Debito,Mensualmente
245,53,Masculino,Cinto,Accesorios,42,Oregon,S,Indigo,Primavera,4.9,Si,Envio 2-Dias,Si,Si,39,PayPal,Semanalmente
246,49,Masculino,Sandalias,Calzado,53,Rhode Island,L,Charcoal,Verano,3.3,Si,Envio Dia Siguiente,Si,Si,45,Venmo,Quincena
247,35,Masculino,Lentes de sol,Accesorios,86,Nevada,XL,Beige,Primavera,3.2,Si,Express,Si,Si,20,Venmo,Cada 2 semanas
248,29,Masculino,Sueter,Vestimenta,66,Montana,XL,Cafe,Primavera,4.4,Si,Standard,Si,Si,14,Tarjeta de Debito,Semanalmente
249,47,Masculino,Cinto,Accesorios,100,Pennsylvania,M,Azul,Invierno,4.8,Si,Express,Si,Si,33,PayPal,Semanalmente
250,53,Masculino,Bolsa,Accesorios,47,Alaska,S,Teal,Otoño,4.2,Si,Standard,Si,Si,18,Tarjeta de Credito,Anualmente
251,33,Masculino,Falda,Vestimenta,25,Mississippi,L,Negro,Otoño,4,Si,Express,Si,Si,9,Transferencia Bancaria ,Semanalmente
252,21,Masculino,Bolsa,Accesorios,51,Wyoming,XL,Dorado,Invierno,2.5,Si,Standard,Si,Si,34,PayPal,Anualmente
253,32,Masculino,Shorts,Vestimenta,41,Delaware,M,Violeta,Verano,3.9,Si,Envio Gratis,Si,Si,33,Venmo,Quincena
254,52,Masculino,Botas,Calzado,73,Oklahoma,L,Cyan,Invierno,4.9,Si,Envio 2-Dias,Si,Si,15,Transferencia Bancaria ,Cada 2 semanas
255,67,Masculino,Lentes de sol,Accesorios,42,Indiana,M,Blanco,Invierno,3.5,Si,Recojer en Tienda,Si,Si,4,PayPal,Cada 2 semanas
256,43,Masculino,Bufanda,Accesorios,20,Maryland,M,Charcoal,Primavera,4.2,Si,Envio Gratis,Si,Si,25,Tarjeta de Debito,Anualmente
257,58,Masculino,Joyeria,Accesorios,30,South Dakota,XL,Violeta,Primavera,4.7,Si,Express,Si,Si,20,Tarjeta de Credito,Cada 3 Meses
258,20,Masculino,Bolsa,Accesorios,53,West Virginia,M,Rojo,Verano,4.5,Si,Express,Si,Si,5,Tarjeta de Credito,Trimestral
259,61,Masculino,Guantes,Accesorios,74,Alabama,S,Lavender,Primavera,2.8,Si,Express,Si,Si,16,Efectivo,Trimestral
260,32,Masculino,Jeans,Vestimenta,57,Louisiana,M,Dorado,Otoño,2.9,Si,Standard,Si,Si,13,Tarjeta de Debito,Anualmente
261,38,Masculino,Sombrero,Accesorios,57,Montana,S,Rojo,Invierno,3.2,Si,Envio 2-Dias,Si,Si,11,Tarjeta de Credito,Cada 3 Meses
262,21,Masculino,Jeans,Vestimenta,77,California,L,Magenta,Invierno,4.9,Si,Standard,Si,Si,21,Tarjeta de Credito,Anualmente
263,37,Masculino,Pantalones,Vestimenta,40,Hawaii,M,Teal,Verano,,Si,Envio Dia Siguiente,Si,Si,6,Tarjeta de Debito,Anualmente
264,27,Masculino,Shorts,Vestimenta,46,Iowa,M,Morado,Verano,4.3,Si,Recojer en Tienda,Si,Si,29,Venmo,Mensualmente
265,36,Masculino,Pantalones,Vestimenta,78,Colorado,S,Charcoal,Otoño,3.9,Si,Recojer en Tienda,Si,Si,15,Efectivo,Anualmente
266,32,Masculino,Mochila,Accesorios,59,Michigan,M,Gris,Primavera,3.2,Si,Envio 2-Dias,Si,Si,17,Transferencia Bancaria ,Cada 2 semanas
267,51,Masculino,Joyeria,Accesorios,75,Louisiana,L,Blanco,Verano,3.1,Si,Express,Si,Si,32,Tarjeta de Credito,Semanalmente
268,64,Masculino,Sueter,Vestimenta,54,Maryland,M,Olive,Primavera,3.9,Si,Envio 2-Dias,Si,Si,42,Venmo,Anualmente
269,68,Masculino,Zapatos,Calzado,42,Georgia,M,Charcoal,Primavera,2.6,Si,Recojer en Tienda,Si,Si,21,Efectivo,Mensualmente
270,68,Masculino,Blusa,Vestimenta,44,Georgia,M,Charcoal,Invierno,3.3,Si,Envio Dia Siguiente,Si,Si,9,Efectivo,Cada 2 semanas
271,33,Masculino,Jeans,Vestimenta,52,North Dakota,XL,Naranja,Otoño,4.6,Si,Envio Gratis,Si,Si,16,Transferencia Bancaria ,Anualmente
272,65,Masculino,Lentes de sol,Accesorios,69,Maryland,XL,Amarillo,Verano,4.6,Si,Express,Si,Si,42,Tarjeta de Credito,Quincena
273,48,Masculino,Joyeria,Accesorios,26,Oregon,M,Beige,Verano,4.4,Si,Envio 2-Dias,Si,Si,37,Tarjeta de Debito,Cada 2 semanas
274,69,Masculino,Abrigo,Ropa exterior,33,North Dakota,S,Plateado,Primavera,4.2,Si,Express,Si,Si,32,Tarjeta de Debito,Trimestral
275,59,Masculino,Joyeria,Accesorios,32,Maryland,M,Indigo,Primavera,3,Si,Express,Si,Si,28,Efectivo,Cada 2 semanas
276,48,Masculino,Mochila,Accesorios,85,Virginia,XL,Lavender,Invierno,4,Si,Express,Si,Si,13,Tarjeta de Credito,Semanalmente
277,25,Masculino,Falda,Vestimenta,30,South Dakota,XL,Turquesa,Otoño,3.5,Si,Express,Si,Si,11,Transferencia Bancaria ,Quincena
278,29,Masculino,Camiseta,Vestimenta,29,Georgia,M,Verde,Invierno,3,Si,Recojer en Tienda,Si,Si,36,Transferencia Bancaria ,Cada 2 semanas
279,57,Masculino,Sueter,Vestimenta,95,Hawaii,M,Naranja,Primavera,3.7,Si,Express,Si,Si,23,Tarjeta de Debito,Anualmente
280,23,Masculino,Tennis,Calzado,69,Arkansas,L,Turquesa,Verano,4,Si,Standard,Si,Si,37,Transferencia Bancaria ,Mensualmente
281,45,Masculino,Sandalias,Calzado,69,Montana,S,Cyan,Otoño,4.2,Si,Envio 2-Dias,Si,Si,21,Efectivo,Cada 2 semanas
282,38,Masculino,Cinto,Accesorios,61,Oklahoma,XL,Charcoal,Primavera,2.5,Si,Standard,Si,Si,22,Tarjeta de Debito,Cada 2 semanas
283,21,Masculino,Falda,Vestimenta,94,Minnesota,M,Teal,Verano,3,Si,Envio 2-Dias,Si,Si,9,Efectivo,Mensualmente
284,32,Masculino,Sueter,Vestimenta,30,Montana,S,Maroon,Otoño,3.2,Si,Envio Dia Siguiente,Si,Si,16,Venmo,Anualmente
285,63,Masculino,Falda,Vestimenta,45,Ohio,M,Rojo,Verano,3.5,Si,Standard,Si,Si,4,PayPal,Trimestral
286,29,Masculino,Bolsa,Accesorios,39,Kentucky,XL,Amarillo,Verano,4.8,Si,Express,Si,Si,3,Tarjeta de Debito,Cada 2 semanas
287,27,Masculino,Joyeria,Accesorios,51,Nebraska,L,Gris,Verano,2.6,Si,Recojer en Tienda,Si,Si,6,Tarjeta de Debito,Anualmente
288,56,Masculino,Bufanda,Accesorios,37,Delaware,L,Azul,Primavera,3.4,Si,Envio 2-Dias,Si,Si,18,Venmo,Quincena
289,30,Masculino,Playera,Vestimenta,62,North Carolina,M,Lavender,Invierno,3.7,Si,Envio 2-Dias,Si,Si,34,Venmo,Cada 2 semanas
290,49,Masculino,Abrigo,Ropa exterior,85,New York,M,Amarillo,Otoño,4.5,Si,Envio 2-Dias,Si,Si,26,Tarjeta de Credito,Mensualmente
291,58,Masculino,Playera,Vestimenta,33,Colorado,M,Indigo,Invierno,3.7,Si,Standard,Si,Si,50,PayPal,Semanalmente
292,57,Masculino,Vestido,Vestimenta,26,Delaware,XL,Violeta,Otoño,3.3,Si,Envio Dia Siguiente,Si,Si,40,Transferencia Bancaria ,Mensualmente
293,60,Masculino,Zapatos,Calzado,99,Utah,M,Verde,Primavera,4.7,Si,Envio Gratis,Si,Si,24,Efectivo,Trimestral
294,69,Masculino,Bolsa,Accesorios,39,Connecticut,M,Blanco,Primavera,2.7,Si,Express,Si,Si,33,PayPal,Anualmente
295,70,Masculino,Falda,Vestimenta,20,New Jersey,M,Dorado,Primavera,4.6,Si,Recojer en Tienda,Si,Si,19,Tarjeta de Credito,Cada 3 Meses
296,53,Masculino,Lentes de sol,Accesorios,42,West Virginia,M,Indigo,Invierno,2.7,Si,Recojer en Tienda,Si,Si,24,Tarjeta de Credito,Trimestral
297,25,Masculino,Sandalias,Calzado,74,Indiana,S,Lavender,Primavera,4.8,Si,Envio 2-Dias,Si,Si,19,Tarjeta de Credito,Semanalmente
298,48,Masculino,Zapatos,Calzado,26,Delaware,XL,Morado,Verano,4.4,Si,Standard,Si,Si,4,Tarjeta de Credito,Cada 2 semanas
299,69,Masculino,Playera,Vestimenta,53,Maryland,M,Lavender,Invierno,4,Si,Standard,Si,Si,11,Venmo,Cada 3 Meses
300,25,Masculino,Tennis,Calzado,80,Pennsylvania,M,Maroon,Verano,3.2,Si,Envio Dia Siguiente,Si,Si,28,PayPal,Quincena
301,29,Masculino,Sombrero,Accesorios,98,Iowa,M,Teal,Primavera,4.4,Si,Recojer en Tienda,Si,Si,24,PayPal,Semanalmente
302,46,Masculino,Falda,Vestimenta,95,Pennsylvania,M,Verde,Primavera,3.8,Si,Standard,Si,Si,25,Tarjeta de Credito,Cada 3 Meses
303,37,Masculino,Sueter,Vestimenta,44,Delaware,L,Olive,Verano,3.6,Si,Express,Si,Si,27,Transferencia Bancaria ,Cada 3 Meses
304,20,Masculino,Sandalias,Calzado,60,Oregon,M,Turquesa,Verano,3.3,Si,Envio Dia Siguiente,Si,Si,49,Venmo,Semanalmente
305,40,Masculino,Vestido,Vestimenta,84,Oregon,M,Verde,Invierno,3.4,Si,Envio Dia Siguiente,Si,Si,45,Tarjeta de Credito,Cada 2 semanas
306,60,Masculino,Sueter,Vestimenta,59,Utah,M,Teal,Otoño,3.5,Si,Envio 2-Dias,Si,Si,26,PayPal,Anualmente
307,26,Masculino,Chaqueta,Ropa exterior,49,North Dakota,S,Blanco,Verano,3.6,Si,Express,Si,Si,4,Efectivo,Anualmente
308,29,Masculino,Guantes,Accesorios,32,Florida,M,Naranja,Invierno,3.2,Si,Envio Gratis,Si,Si,3,Tarjeta de Credito,Cada 3 Meses
309,66,Masculino,Bolsa,Accesorios,29,Maryland,M,Beige,Otoño,3.7,Si,Standard,Si,Si,45,Venmo,Cada 2 semanas
310,66,Masculino,Vestido,Vestimenta,22,Minnesota,M,Amarillo,Primavera,4.5,Si,Standard,Si,Si,21,Efectivo,Quincena
311,56,Masculino,Pantalones,Vestimenta,85,Montana,M,Charcoal,Invierno,4.6,Si,Standard,Si,Si,50,Efectivo,Quincena
312,69,Masculino,Jeans,Vestimenta,52,Rhode Island,L,Plateado,Invierno,4.1,Si,Recojer en Tienda,Si,Si,19,Transferencia Bancaria ,Mensualmente
313,38,Masculino,Pantalones,Vestimenta,89,Massachusetts,L,Verde,Primavera,3.4,Si,Envio Dia Siguiente,Si,Si,6,PayPal,Anualmente
314,42,Masculino,Vestido,Vestimenta,77,Vermont,M,Rosa,Primavera,3.7,Si,Express,Si,Si,50,Tarjeta de Credito,Cada 3 Meses
315,30,Masculino,Pantalones,Vestimenta,24,New Jersey,M,Morado,Verano,3.3,Si,Recojer en Tienda,Si,Si,17,Tarjeta de Debito,Cada 3 Meses
316,66,Masculino,Joyeria,Accesorios,24,Wisconsin,XL,Naranja,Primavera,4.5,Si,Express,Si,Si,24,Tarjeta de Debito,Anualmente
317,36,Masculino,Bolsa,Accesorios,22,California,M,Charcoal,Otoño,3.3,Si,Envio Gratis,Si,Si,46,Venmo,Mensualmente
318,58,Masculino,Sueter,Vestimenta,82,West Virginia,L,Teal,Otoño,4.3,Si,Standard,Si,Si,42,Efectivo,Cada 3 Meses
319,45,Masculino,Mochila,Accesorios,67,South Dakota,M,Beige,Invierno,2.5,Si,Standard,Si,Si,10,Efectivo,Anualmente
320,47,Masculino,Shorts,Vestimenta,74,Maine,XL,Blanco,Primavera,2.6,Si,Standard,Si,Si,1,Efectivo,Cada 3 Meses
321,66,Masculino,Joyeria,Accesorios,72,Kansas,L,Blanco,Verano,4.9,Si,Standard,Si,Si,28,Tarjeta de Debito,Trimestral
322,41,Masculino,Tennis,Calzado,36,Vermont,L,Naranja,Verano,4.7,Si,Envio Gratis,Si,Si,48,Tarjeta de Debito,Trimestral
323,41,Masculino,Cinto,Accesorios,95,Tennessee,S,Cyan,Invierno,3,Si,Standard,Si,Si,47,Tarjeta de Credito,Mensualmente
324,66,Masculino,Hoodie,Vestimenta,78,Tennessee,M,Naranja,Invierno,3.5,Si,Envio Dia Siguiente,Si,Si,29,PayPal,Cada 2 semanas
325,37,Masculino,Camiseta,Vestimenta,82,Wyoming,M,Olive,Verano,4.8,Si,Standard,Si,Si,37,Venmo,Trimestral
326,70,Masculino,Pantalones,Vestimenta,70,Vermont,M,Charcoal,Invierno,4.3,Si,Envio Gratis,Si,Si,38,Tarjeta de Debito,Anualmente
327,62,Masculino,Bufanda,Accesorios,41,New Jersey,M,Blanco,Otoño,3.2,Si,Recojer en Tienda,Si,Si,48,Transferencia Bancaria ,Semanalmente
328,61,Masculino,Abrigo,Ropa exterior,42,Iowa,M,Teal,Verano,3.1,Si,Envio Gratis,Si,Si,36,PayPal,Semanalmente
329,48,Masculino,Abrigo,Ropa exterior,50,Florida,M,Amarillo,Otoño,2.8,Si,Envio Gratis,Si,Si,9,Tarjeta de Credito,Semanalmente
330,70,Masculino,Calcetines,Vestimenta,31,Nevada,S,Blanco,Verano,2.9,Si,Envio 2-Dias,Si,Si,34,Transferencia Bancaria ,Mensualmente
331,46,Masculino,Sueter,Vestimenta,51,North Dakota,M,Beige,Invierno,,Si,Express,Si,Si,43,Venmo,Cada 2 semanas
332,31,Masculino,Camiseta,Vestimenta,98,Florida,L,Beige,Otoño,3.3,Si,Recojer en Tienda,Si,Si,46,PayPal,Trimestral
333,19,Masculino,Camiseta,Vestimenta,86,New York,M,Maroon,Invierno,2.8,Si,Envio 2-Dias,Si,Si,5,Tarjeta de Credito,Mensualmente
334,39,Masculino,Sueter,Vestimenta,64,Alaska,M,Teal,Invierno,4.5,Si,Standard,Si,Si,15,Transferencia Bancaria ,Cada 2 semanas
335,41,Masculino,Blusa,Vestimenta,46,Kansas,M,Lavender,Otoño,2.6,Si,Envio Dia Siguiente,Si,Si,30,Tarjeta de Credito,Anualmente
336,20,Masculino,Sueter,Vestimenta,85,Oregon,L,Maroon,Primavera,3.7,Si,Standard,Si,Si,44,Venmo,Cada 3 Meses
337,36,Masculino,Sombrero,Accesorios,81,Rhode Island,S,Naranja,Otoño,4.4,Si,Express,Si,Si,16,PayPal,Anualmente
338,32,Masculino,Sueter,Vestimenta,59,New Mexico,M,Cyan,Invierno,4.3,Si,Envio 2-Dias,Si,Si,16,Transferencia Bancaria ,Anualmente
339,69,Masculino,Hoodie,Vestimenta,79,Massachusetts,M,Plateado,Invierno,3.5,Si,Express,Si,Si,16,Efectivo,Semanalmente
340,40,Masculino,Shorts,Vestimenta,33,Pennsylvania,M,Teal,Primavera,3.8,Si,Envio 2-Dias,Si,Si,21,Tarjeta de Credito,Cada 3 Meses
341,40,Masculino,Shorts,Vestimenta,47,New Jersey,L,Azul,Verano,3.5,Si,Express,Si,Si,39,Venmo,Cada 3 Meses
342,20,Masculino,Sombrero,Accesorios,20,Utah,S,Azul,Verano,4.6,Si,Recojer en Tienda,Si,Si,40,Tarjeta de Debito,Cada 2 semanas
343,64,Masculino,Abrigo,Ropa exterior,36,Kentucky,M,Olive,Primavera,2.6,Si,Envio Dia Siguiente,Si,Si,48,Tarjeta de Credito,Cada 3 Meses
344,27,Masculino,Sandalias,Calzado,39,Nebraska,M,Morado,Verano,4.4,Si,Envio Dia Siguiente,Si,Si,26,Venmo,Mensualmente
345,24,Masculino,Falda,Vestimenta,71,Virginia,M,Charcoal,Invierno,4,Si,Standard,Si,Si,46,Tarjeta de Debito,Mensualmente
346,48,Masculino,Zapatos,Calzado,59,Wyoming,S,Olive,Invierno,4.4,Si,Envio Dia Siguiente,Si,Si,27,Transferencia Bancaria ,Anualmente
347,49,Masculino,Jeans,Vestimenta,50,New Mexico,L,Violeta,Primavera,4.7,Si,Envio Dia Siguiente,Si,Si,5,Efectivo,Semanalmente
348,36,Masculino,Sandalias,Calzado,41,Oregon,L,Rojo,Otoño,3.9,Si,Recojer en Tienda,Si,Si,43,PayPal,Quincena
349,56,Masculino,Blusa,Vestimenta,59,South Carolina,M,Beige,Otoño,2.7,Si,Envio Gratis,Si,Si,17,PayPal,Quincena
350,37,Masculino,Sombrero,Accesorios,87,Arizona,M,Verde,Invierno,3.7,Si,Envio 2-Dias,Si,Si,3,Transferencia Bancaria ,Cada 2 semanas
351,42,Masculino,Sueter,Vestimenta,68,Kentucky,M,Violeta,Primavera,2.6,Si,Envio 2-Dias,Si,Si,47,Transferencia Bancaria ,Quincena
